census_tract,zero_to_eighteen,nineteen_to_twenty_five,twenty_six_to_thirty_four,thirty_five_to_fifty_four,fifty_five_to_sixty_four,sixty_five_plus
29095007100,178.0,587.0,908.0,663.0,233.0,328.0
29095007200,260.0,196.0,344.0,489.0,313.0,309.0
29095007300,108.0,859.0,810.0,603.0,355.0,307.0
29095007400,468.0,1126.0,486.0,666.0,412.0,410.0
29095007500,533.0,1009.0,276.0,498.0,191.0,150.0
29095007600,585.0,181.0,253.0,609.0,241.0,364.0
29095007700,413.0,160.0,157.0,497.0,188.0,231.0
29095007802,572.0,148.0,246.0,550.0,226.0,469.0
29095007900,1088.0,365.0,386.0,864.0,386.0,624.0
29095008000,774.0,288.0,287.0,802.0,354.0,454.0
29095008100,564.0,293.0,255.0,588.0,276.0,263.0
29095008200,417.0,330.0,616.0,864.0,366.0,224.0
29095008300,549.0,112.0,209.0,802.0,385.0,256.0
29095008400,824.0,78.0,150.0,920.0,461.0,343.0
29095008500,923.0,73.0,298.0,1122.0,541.0,476.0
29095008600,963.0,297.0,907.0,1647.0,691.0,582.0
29095008700,722.0,234.0,297.0,670.0,324.0,284.0
29095008800,1005.0,334.0,426.0,1020.0,378.0,475.0
29095008900,664.0,196.0,230.0,574.0,220.0,277.0
29095009000,1182.0,423.0,500.0,1262.0,605.0,494.0
29095009100,677.0,255.0,809.0,1278.0,418.0,338.0
29095009200,518.0,209.0,593.0,898.0,354.0,277.0
29095009300,283.0,184.0,605.0,688.0,239.0,357.0
29095009400,731.0,414.0,874.0,1357.0,584.0,505.0
29095009500,979.0,336.0,355.0,920.0,315.0,283.0
29095009600,632.0,190.0,188.0,431.0,155.0,134.0
29095009700,429.0,260.0,235.0,396.0,116.0,59.0
29095009800,650.0,323.0,628.0,994.0,402.0,393.0
29095009900,363.0,175.0,453.0,591.0,239.0,398.0
29095010001,190.0,94.0,143.0,409.0,248.0,623.0
29095010002,560.0,493.0,696.0,895.0,457.0,465.0
29095010103,458.0,182.0,317.0,598.0,272.0,282.0
29095010105,474.0,229.0,285.0,809.0,575.0,1036.0
29095010201,611.0,266.0,211.0,446.0,162.0,108.0
29095010203,1001.0,413.0,580.0,1087.0,532.0,695.0
29095010204,954.0,869.0,830.0,1025.0,401.0,453.0
29095010500,1357.0,452.0,597.0,1330.0,510.0,735.0
29095010600,870.0,222.0,370.0,924.0,367.0,500.0
29095010702,1100.0,428.0,519.0,823.0,336.0,346.0
29095011000,1122.0,460.0,641.0,1383.0,621.0,608.0
29095011100,742.0,274.0,383.0,921.0,459.0,491.0
29095011200,848.0,259.0,379.0,877.0,347.0,488.0
29095011300,1360.0,452.0,536.0,1293.0,525.0,708.0
29095011401,2040.0,691.0,991.0,2356.0,992.0,1433.0
29095011405,1311.0,416.0,459.0,689.0,212.0,300.0
29095011406,1738.0,488.0,727.0,1646.0,522.0,609.0
29095011500,1641.0,577.0,793.0,1575.0,619.0,708.0
29095011600,1005.0,375.0,552.0,1334.0,631.0,1101.0
29095011700,1078.0,482.0,563.0,1240.0,451.0,424.0
29095011800,1256.0,486.0,697.0,1567.0,646.0,532.0
29095011900,749.0,259.0,418.0,980.0,456.0,597.0
29095012000,648.0,211.0,398.0,946.0,492.0,618.0
29095012100,1265.0,434.0,730.0,1566.0,673.0,874.0
29095012200,1542.0,518.0,763.0,1619.0,722.0,1122.0
29095012300,723.0,218.0,325.0,900.0,501.0,741.0
29095012400,811.0,348.0,512.0,1113.0,428.0,748.0
29095012501,883.0,256.0,405.0,1060.0,435.0,488.0
29095012502,644.0,196.0,314.0,874.0,295.0,632.0
29095012600,1086.0,393.0,561.0,1336.0,560.0,704.0
29095012701,1606.0,468.0,661.0,1940.0,928.0,1276.0
29095012802,820.0,272.0,435.0,1029.0,476.0,694.0
29095012803,499.0,180.0,272.0,602.0,221.0,347.0
29095012804,1679.0,511.0,686.0,1801.0,681.0,795.0
29095012903,1078.0,282.0,425.0,1066.0,372.0,468.0
29095012904,645.0,178.0,247.0,724.0,327.0,310.0
29095012906,1399.0,377.0,535.0,1349.0,495.0,539.0
29095013003,1404.0,570.0,689.0,1371.0,512.0,441.0
29095013100,799.0,228.0,379.0,785.0,371.0,359.0
29095013203,1571.0,354.0,554.0,1022.0,290.0,253.0
29095013208,966.0,270.0,368.0,825.0,296.0,322.0
29095013210,934.0,244.0,371.0,719.0,221.0,233.0
29095013301,935.0,420.0,572.0,1077.0,445.0,627.0
29095013307,764.0,269.0,367.0,781.0,319.0,244.0
29095013309,1481.0,443.0,529.0,1194.0,546.0,679.0
29095013313,1342.0,391.0,619.0,1380.0,573.0,590.0
29095013401,724.0,286.0,399.0,718.0,235.0,212.0
29095013405,693.0,234.0,236.0,376.0,241.0,326.0
29095013407,399.0,72.0,115.0,594.0,504.0,910.0
29095013408,1002.0,868.0,666.0,1338.0,717.0,1054.0
29095013410,973.0,509.0,552.0,947.0,297.0,208.0
29095013416,568.0,197.0,293.0,656.0,236.0,172.0
29095013502,1866.0,348.0,771.0,1888.0,430.0,386.0
29095013504,919.0,215.0,443.0,1013.0,268.0,187.0
29095013606,288.0,82.0,81.0,448.0,322.0,220.0
29095013608,1083.0,244.0,420.0,1195.0,494.0,2151.0
29095013612,2105.0,302.0,421.0,2290.0,615.0,437.0
29095013703,1560.0,670.0,861.0,1401.0,525.0,579.0
29095013704,1463.0,409.0,642.0,1750.0,792.0,1002.0
29095013801,1641.0,515.0,673.0,1762.0,628.0,389.0
29095013802,2513.0,562.0,991.0,2761.0,947.0,755.0
29095013901,1453.0,351.0,369.0,2271.0,1028.0,917.0
29095013902,356.0,117.0,171.0,397.0,153.0,109.0
29095013904,2329.0,414.0,771.0,2549.0,517.0,356.0
29095013916,1832.0,320.0,646.0,1844.0,482.0,293.0
29095014002,364.0,115.0,114.0,552.0,276.0,270.0
29095014004,919.0,256.0,463.0,700.0,207.0,361.0
29095014005,1651.0,443.0,584.0,1548.0,507.0,616.0
29095014006,2021.0,403.0,976.0,1852.0,484.0,464.0
29095014007,1817.0,548.0,1052.0,1503.0,436.0,384.0
29095014101,1821.0,694.0,1011.0,1729.0,698.0,928.0
29095014105,2523.0,689.0,1149.0,2325.0,788.0,463.0
29095014108,1942.0,694.0,929.0,1838.0,666.0,623.0
29095014111,915.0,237.0,361.0,836.0,350.0,215.0
29095014112,182.0,47.0,84.0,234.0,129.0,121.0
29095014114,2068.0,616.0,724.0,2105.0,1063.0,717.0
29095014120,786.0,196.0,296.0,904.0,369.0,259.0
29095014203,1359.0,164.0,481.0,1481.0,411.0,263.0
29095014204,2086.0,494.0,644.0,2147.0,1335.0,1358.0
29095014300,1325.0,375.0,490.0,1481.0,637.0,917.0
29095014400,538.0,230.0,220.0,699.0,316.0,263.0
29095014501,733.0,316.0,398.0,960.0,540.0,1026.0
29095014502,778.0,381.0,373.0,1194.0,803.0,1048.0
29095014601,1120.0,324.0,500.0,1330.0,610.0,1269.0
29095014603,895.0,218.0,439.0,952.0,521.0,673.0
29095014604,942.0,621.0,674.0,1242.0,538.0,783.0
29095014701,743.0,629.0,530.0,1055.0,348.0,445.0
29095014702,1065.0,330.0,412.0,1414.0,895.0,955.0
29095014804,718.0,145.0,143.0,921.0,386.0,378.0
29095014806,1125.0,280.0,417.0,1334.0,696.0,489.0
29095014902,632.0,154.0,292.0,588.0,220.0,190.0
29095014903,1259.0,245.0,437.0,1520.0,656.0,551.0
29095014904,1827.0,441.0,644.0,2003.0,746.0,680.0
29095014905,1397.0,318.0,502.0,1651.0,583.0,461.0
29095015000,950.0,283.0,327.0,1125.0,520.0,571.0
29095015100,1610.0,496.0,666.0,1637.0,739.0,581.0
29095015200,85.0,365.0,648.0,547.0,110.0,17.0
29095015300,924.0,293.0,454.0,869.0,327.0,320.0
29095015400,1476.0,570.0,524.0,921.0,243.0,134.0
29095015500,379.0,110.0,194.0,424.0,180.0,147.0
29095015600,696.0,239.0,308.0,729.0,252.0,224.0
29095015700,57.0,455.0,771.0,442.0,141.0,68.0
29095015800,53.0,269.0,574.0,501.0,112.0,21.0
29095015900,136.0,379.0,517.0,539.0,97.0,48.0
29095016000,588.0,184.0,232.0,525.0,173.0,156.0
29095016100,410.0,174.0,214.0,623.0,292.0,357.0
29095016200,243.0,110.0,117.0,336.0,160.0,192.0
29095016300,626.0,268.0,332.0,759.0,289.0,206.0
29095016400,569.0,189.0,230.0,593.0,193.0,124.0
29095016500,527.0,156.0,191.0,581.0,236.0,257.0
29095016600,536.0,152.0,170.0,489.0,205.0,236.0
29095016700,409.0,547.0,758.0,1061.0,414.0,228.0
29095016800,301.0,597.0,920.0,1147.0,373.0,305.0
29095016900,699.0,220.0,253.0,691.0,243.0,291.0
29095017000,524.0,194.0,285.0,690.0,312.0,350.0
29095017100,1046.0,327.0,411.0,1034.0,452.0,625.0
29095017200,1242.0,531.0,655.0,1276.0,496.0,439.0
29095017300,602.0,330.0,360.0,880.0,468.0,684.0
29095017400,713.0,428.0,417.0,729.0,251.0,202.0
29095017500,549.0,198.0,185.0,572.0,305.0,243.0
29095017600,1225.0,305.0,479.0,1441.0,836.0,688.0
29095017700,1489.0,397.0,574.0,1600.0,699.0,404.0
29095017800,466.0,617.0,472.0,887.0,337.0,198.0
29095017900,1148.0,511.0,634.0,1422.0,526.0,523.0
29095018000,960.0,368.0,552.0,991.0,358.0,462.0
29095018100,2075.0,349.0,572.0,2216.0,809.0,715.0
29095018200,1298.0,111.0,379.0,1255.0,143.0,101.0
29095018500,983.0,183.0,293.0,1165.0,377.0,340.0
29095018600,968.0,218.0,338.0,1129.0,271.0,162.0
29095019300,1737.0,472.0,845.0,1942.0,859.0,627.0
29095980101,4.0,0.0,0.0,3.0,1.0,0.0
29095980802,0.0,0.0,0.0,0.0,0.0,0.0
29095988300,15.0,2.0,4.0,31.0,25.0,25.0
29095989100,5.0,0.0,0.0,5.0,0.0,3.0
29095989200,0.0,0.0,0.0,0.0,0.0,0.0
29097010100,705.0,743.0,426.0,829.0,335.0,437.0
29097010200,1031.0,426.0,543.0,1276.0,541.0,694.0
29097010300,1750.0,1430.0,774.0,1438.0,598.0,830.0
29097010400,1011.0,587.0,523.0,1244.0,579.0,1037.0
29097010500,1201.0,657.0,684.0,1255.0,540.0,928.0
29097010600,1630.0,888.0,837.0,1518.0,548.0,642.0
29097010700,590.0,287.0,356.0,640.0,329.0,662.0
29097010800,1097.0,592.0,666.0,1188.0,450.0,494.0
29097010900,1746.0,532.0,912.0,1764.0,749.0,925.0
29097011000,957.0,558.0,577.0,1154.0,415.0,370.0
29097011100,492.0,134.0,195.0,492.0,256.0,216.0
29097011200,1818.0,549.0,767.0,2016.0,817.0,765.0
29097011300,2773.0,541.0,987.0,2565.0,849.0,981.0
29097011400,1666.0,553.0,717.0,1596.0,555.0,684.0
29097011500,3042.0,743.0,1237.0,2792.0,1080.0,974.0
29097011600,1663.0,616.0,795.0,1307.0,451.0,474.0
29097011700,1713.0,549.0,704.0,1551.0,748.0,1276.0
29097011800,1492.0,443.0,628.0,1183.0,479.0,596.0
29097011900,1081.0,386.0,415.0,1160.0,486.0,502.0
29097012000,1536.0,322.0,526.0,1545.0,743.0,805.0
29097012100,1064.0,226.0,357.0,1170.0,455.0,558.0
29097012200,1932.0,443.0,791.0,2028.0,892.0,864.0
29099700107,724.0,229.0,286.0,985.0,328.0,318.0
29099700109,4032.0,977.0,1522.0,4346.0,1211.0,823.0
29099700110,2133.0,700.0,880.0,2459.0,899.0,1035.0
29099700111,899.0,338.0,443.0,1160.0,497.0,643.0
29099700113,941.0,272.0,428.0,1166.0,434.0,383.0
29099700114,1210.0,373.0,510.0,1406.0,548.0,497.0
29099700115,1135.0,348.0,620.0,1369.0,461.0,451.0
29099700116,968.0,256.0,381.0,1054.0,281.0,224.0
29099700117,1995.0,650.0,929.0,2199.0,864.0,632.0
29099700118,1424.0,513.0,702.0,1887.0,775.0,1007.0
29099700119,539.0,166.0,216.0,706.0,268.0,276.0
29099700203,1777.0,459.0,896.0,1978.0,587.0,406.0
29099700206,1580.0,497.0,781.0,1634.0,536.0,357.0
29099700207,949.0,310.0,455.0,1154.0,463.0,374.0
29099700208,1446.0,505.0,848.0,1841.0,698.0,565.0
29099700209,999.0,241.0,439.0,1176.0,380.0,299.0
29099700210,843.0,324.0,501.0,1282.0,513.0,503.0
29099700211,1394.0,430.0,617.0,1709.0,697.0,483.0
29099700302,1526.0,380.0,661.0,1826.0,711.0,447.0
29099700303,1179.0,376.0,609.0,1528.0,619.0,538.0
29099700304,1748.0,631.0,946.0,2201.0,1013.0,723.0
29099700401,1207.0,348.0,413.0,1606.0,626.0,585.0
29099700402,1373.0,364.0,431.0,1970.0,886.0,586.0
29099700502,1434.0,582.0,568.0,1830.0,753.0,710.0
29099700503,832.0,285.0,367.0,1177.0,429.0,362.0
29099700504,1129.0,351.0,420.0,1462.0,598.0,482.0
29099700601,1461.0,470.0,678.0,1610.0,687.0,671.0
29099700603,1734.0,499.0,795.0,1940.0,765.0,415.0
29099700604,1597.0,434.0,602.0,1972.0,809.0,617.0
29099700605,1828.0,584.0,802.0,1797.0,578.0,641.0
29099700700,1280.0,372.0,599.0,1253.0,522.0,774.0
29099700801,1459.0,457.0,723.0,1571.0,612.0,767.0
29099700802,1208.0,324.0,655.0,1211.0,427.0,608.0
29099700900,1392.0,439.0,703.0,1494.0,595.0,810.0
29099701000,2326.0,697.0,957.0,2692.0,1017.0,982.0
29099701101,1034.0,293.0,405.0,1285.0,607.0,538.0
29099701102,1403.0,464.0,511.0,1992.0,837.0,649.0
29099701200,1508.0,502.0,746.0,1527.0,685.0,960.0
29099701300,952.0,309.0,401.0,1082.0,438.0,455.0
29099701401,942.0,262.0,406.0,1231.0,539.0,570.0
29099701403,1037.0,287.0,380.0,1328.0,554.0,381.0
29099701404,1481.0,393.0,576.0,1864.0,854.0,847.0
29101960100,2204.0,513.0,778.0,2865.0,1269.0,1144.0
29101960200,1296.0,414.0,571.0,1570.0,646.0,735.0
29101960300,2454.0,879.0,1154.0,2501.0,922.0,1114.0
29101960400,882.0,4285.0,411.0,515.0,229.0,251.0
29101960500,1846.0,1402.0,960.0,1752.0,641.0,937.0
29101960600,744.0,910.0,510.0,792.0,291.0,341.0
29101960700,1869.0,1019.0,921.0,1341.0,426.0,402.0
29101960900,1329.0,326.0,450.0,1501.0,662.0,718.0
29101980000,395.0,691.0,181.0,144.0,7.0,2.0
29103960100,554.0,121.0,161.0,553.0,261.0,388.0
29103960200,536.0,129.0,183.0,578.0,263.0,440.0
29105960100,2204.0,571.0,839.0,2517.0,1105.0,1223.0
29105960298,1562.0,373.0,547.0,1819.0,876.0,925.0
29105960300,1788.0,457.0,655.0,2042.0,987.0,1289.0
29105960400,965.0,372.0,440.0,1054.0,420.0,656.0
29105960500,1371.0,480.0,610.0,1398.0,593.0,995.0
29105960600,1501.0,544.0,724.0,1211.0,370.0,468.0
29107090100,1241.0,393.0,492.0,1622.0,751.0,837.0
29107090200,1572.0,490.0,570.0,1622.0,726.0,913.0
29107090300,417.0,85.0,144.0,415.0,198.0,271.0
29107090400,1679.0,567.0,669.0,1845.0,837.0,1270.0
29107090500,974.0,253.0,351.0,1061.0,476.0,776.0
29107090601,1766.0,531.0,730.0,1783.0,566.0,924.0
29107090602,1037.0,229.0,296.0,1289.0,555.0,504.0
29109470100,1130.0,285.0,406.0,1197.0,565.0,623.0
29109470200,1986.0,501.0,741.0,2147.0,1013.0,1491.0
29109470300,1700.0,408.0,531.0,1547.0,619.0,692.0
29109470400,1933.0,501.0,782.0,1826.0,718.0,974.0
29109470500,1739.0,391.0,581.0,2004.0,860.0,1251.0
29109470601,1429.0,367.0,631.0,1339.0,532.0,716.0
29109470602,820.0,243.0,282.0,707.0,323.0,553.0
29111970100,802.0,721.0,309.0,794.0,282.0,533.0
29111970200,688.0,148.0,202.0,601.0,288.0,402.0
29111970300,627.0,184.0,284.0,796.0,376.0,422.0
29111970400,433.0,113.0,191.0,556.0,258.0,307.0
29113810100,1110.0,349.0,436.0,1229.0,548.0,634.0
29113810201,1905.0,436.0,693.0,2115.0,757.0,706.0
29113810202,1606.0,414.0,515.0,1836.0,710.0,788.0
29113810301,2739.0,747.0,1191.0,2574.0,835.0,1192.0
29113810303,2619.0,653.0,1259.0,2438.0,740.0,595.0
29113810304,3167.0,843.0,1258.0,3045.0,1058.0,908.0
29113810400,2363.0,666.0,958.0,2697.0,1001.0,892.0
29115490100,435.0,82.0,127.0,502.0,259.0,357.0
29115490200,634.0,135.0,224.0,639.0,300.0,398.0
29115490300,753.0,196.0,271.0,849.0,398.0,569.0
29115490400,783.0,204.0,311.0,750.0,354.0,640.0
29115490500,711.0,204.0,266.0,743.0,355.0,466.0
29117480100,631.0,309.0,556.0,1246.0,428.0,544.0
29117480200,764.0,183.0,280.0,922.0,502.0,580.0
29117480300,784.0,207.0,342.0,841.0,466.0,966.0
29117480400,827.0,281.0,357.0,772.0,313.0,440.0
29117480500,524.0,185.0,195.0,473.0,224.0,236.0
29119070100,1733.0,432.0,566.0,2010.0,764.0,757.0
29119070200,1356.0,354.0,481.0,1274.0,532.0,623.0
29119070300,1891.0,556.0,759.0,1629.0,569.0,564.0
29119070400,1826.0,512.0,694.0,1772.0,759.0,943.0
29121960100,586.0,162.0,242.0,617.0,297.0,472.0
29121960200,781.0,193.0,230.0,685.0,398.0,454.0
29121960300,963.0,221.0,298.0,1148.0,553.0,654.0
29121960400,890.0,222.0,379.0,914.0,542.0,1074.0
29121960500,770.0,254.0,310.0,744.0,313.0,372.0
29123960100,882.0,239.0,311.0,1073.0,469.0,608.0
29123960200,1342.0,502.0,588.0,1275.0,592.0,1003.0
29123960300,865.0,268.0,318.0,1024.0,452.0,556.0
29125880100,764.0,218.0,315.0,814.0,369.0,476.0
29125880298,672.0,182.0,246.0,772.0,352.0,536.0
29125880300,847.0,239.0,294.0,1043.0,500.0,634.0
29127960100,1080.0,262.0,410.0,1371.0,631.0,637.0
29127960200,815.0,182.0,320.0,946.0,468.0,538.0
29127960300,993.0,238.0,426.0,945.0,399.0,688.0
29127960400,1014.0,711.0,385.0,1029.0,595.0,820.0
29127960500,749.0,343.0,386.0,842.0,284.0,281.0
29127960600,843.0,286.0,403.0,846.0,462.0,752.0
29127960800,881.0,333.0,420.0,982.0,346.0,315.0
29127960900,894.0,302.0,400.0,957.0,436.0,476.0
29129470100,331.0,94.0,106.0,422.0,198.0,294.0
29129470200,684.0,121.0,207.0,608.0,291.0,469.0
29131962500,1641.0,441.0,559.0,1649.0,634.0,779.0
29131962600,927.0,247.0,346.0,1059.0,556.0,494.0
29131962700,1056.0,270.0,380.0,1280.0,715.0,705.0
29131962800,1508.0,506.0,622.0,1766.0,718.0,933.0
29131962900,1322.0,415.0,601.0,1304.0,582.0,986.0
29133950100,503.0,371.0,681.0,1466.0,472.0,465.0
29133950200,1310.0,415.0,455.0,1150.0,547.0,683.0
29133950300,518.0,99.0,223.0,586.0,226.0,323.0
29133950400,1025.0,320.0,443.0,1071.0,507.0,717.0
29135385100,1038.0,264.0,342.0,1268.0,623.0,515.0
29135385200,1174.0,373.0,493.0,1135.0,379.0,761.0
29135385300,1161.0,287.0,368.0,909.0,413.0,377.0
29135385400,748.0,321.0,636.0,1339.0,392.0,500.0
29137960100,822.0,243.0,326.0,951.0,515.0,568.0
29137960200,599.0,164.0,247.0,722.0,393.0,604.0
29137960300,760.0,184.0,230.0,762.0,363.0,476.0
29139970100,644.0,156.0,220.0,727.0,346.0,558.0
29139970200,1031.0,284.0,448.0,1045.0,466.0,581.0
29139970300,726.0,215.0,264.0,971.0,491.0,629.0
29139970400,611.0,161.0,240.0,703.0,320.0,518.0
29141470100,1974.0,440.0,546.0,1611.0,681.0,860.0
29141470200,928.0,277.0,300.0,941.0,490.0,672.0
29141470300,647.0,244.0,279.0,675.0,333.0,617.0
29141470400,469.0,144.0,215.0,765.0,633.0,774.0
29141470500,785.0,246.0,297.0,1318.0,971.0,1612.0
29143960100,1050.0,333.0,498.0,1361.0,659.0,721.0
29143960200,625.0,199.0,222.0,677.0,341.0,340.0
29143960300,983.0,263.0,386.0,961.0,466.0,577.0
29143960400,603.0,182.0,212.0,745.0,360.0,423.0
29143960500,648.0,215.0,260.0,742.0,311.0,441.0
29143960600,911.0,254.0,361.0,915.0,381.0,543.0
29145020100,1137.0,382.0,515.0,1010.0,406.0,563.0
29145020200,1372.0,438.0,563.0,1214.0,524.0,749.0
29145020300,950.0,355.0,413.0,864.0,377.0,411.0
29145020400,2084.0,566.0,676.0,2188.0,949.0,1020.0
29145020501,915.0,294.0,351.0,1079.0,591.0,808.0
29145020502,1283.0,438.0,518.0,1577.0,841.0,1033.0
29145020601,1238.0,315.0,382.0,1617.0,756.0,757.0
29145020602,1347.0,426.0,493.0,1544.0,711.0,739.0
29145020700,1333.0,348.0,501.0,1239.0,498.0,736.0
29145020800,1743.0,692.0,649.0,1640.0,651.0,902.0
29145020900,1264.0,404.0,426.0,1283.0,550.0,653.0
29145021000,977.0,263.0,295.0,1006.0,384.0,486.0
29147470100,631.0,171.0,262.0,664.0,313.0,438.0
29147470200,688.0,178.0,214.0,837.0,373.0,491.0
29147470300,1611.0,3876.0,636.0,1077.0,517.0,757.0
29147470400,740.0,1261.0,466.0,836.0,394.0,597.0
29147470500,1272.0,545.0,700.0,1601.0,636.0,794.0
29149480100,910.0,245.0,274.0,1057.0,581.0,718.0
29149480200,1127.0,350.0,371.0,1248.0,606.0,837.0
29149480300,561.0,161.0,179.0,713.0,460.0,598.0
29151490100,915.0,227.0,336.0,1015.0,426.0,502.0
29151490200,1113.0,571.0,452.0,1258.0,467.0,619.0
29151490300,984.0,268.0,316.0,1046.0,399.0,561.0
29151490400,650.0,148.0,258.0,768.0,351.0,395.0
29153470100,960.0,264.0,324.0,1262.0,772.0,1271.0
29153470200,1100.0,317.0,425.0,1276.0,823.0,1008.0
29155470100,520.0,181.0,222.0,653.0,322.0,328.0
29155470200,1147.0,324.0,338.0,916.0,395.0,540.0
29155470300,928.0,285.0,331.0,741.0,328.0,480.0
29155470400,1009.0,266.0,362.0,842.0,357.0,408.0
29155470500,761.0,212.0,286.0,926.0,442.0,499.0
29155470600,965.0,265.0,330.0,843.0,332.0,438.0
29157470100,687.0,188.0,236.0,764.0,334.0,332.0
29157470200,1253.0,356.0,447.0,1473.0,678.0,651.0
29157470300,1052.0,379.0,517.0,994.0,353.0,775.0
29157470400,1023.0,276.0,490.0,973.0,428.0,636.0
29157470500,1009.0,244.0,355.0,1137.0,555.0,566.0
29159480100,1152.0,293.0,377.0,1155.0,492.0,627.0
29159480200,1668.0,394.0,564.0,1724.0,756.0,818.0
29159480300,1114.0,321.0,397.0,1218.0,615.0,630.0
29159480400,1223.0,308.0,428.0,1331.0,600.0,710.0
29159480500,805.0,306.0,386.0,807.0,306.0,452.0
29159480600,652.0,185.0,244.0,556.0,234.0,261.0
29159480700,785.0,422.0,403.0,786.0,339.0,785.0
29159480800,943.0,374.0,443.0,937.0,364.0,441.0
29159480900,839.0,394.0,431.0,779.0,203.0,227.0
29159481000,1157.0,424.0,530.0,1240.0,511.0,675.0
29159481100,1081.0,523.0,534.0,972.0,400.0,577.0
29161890100,1101.0,309.0,455.0,1348.0,683.0,612.0
29161890200,1440.0,415.0,516.0,1317.0,529.0,923.0
29161890300,1552.0,1400.0,1017.0,1591.0,575.0,1058.0
29161890400,822.0,2901.0,678.0,665.0,229.0,307.0
29161890500,975.0,311.0,373.0,1136.0,506.0,575.0
29161890600,754.0,201.0,251.0,929.0,479.0,445.0
29161890700,818.0,242.0,305.0,957.0,416.0,424.0
29161890800,584.0,1054.0,374.0,625.0,244.0,366.0
29161890900,1181.0,443.0,507.0,1164.0,487.0,579.0
29161891000,1415.0,297.0,415.0,1637.0,823.0,868.0
29163460100,810.0,241.0,331.0,840.0,377.0,669.0
29163460200,754.0,202.0,297.0,932.0,509.0,589.0
29163460300,1185.0,604.0,908.0,2077.0,653.0,658.0
29163460400,1022.0,347.0,451.0,942.0,393.0,574.0
29163460500,594.0,163.0,226.0,654.0,342.0,393.0
29165030001,2056.0,627.0,979.0,2429.0,1011.0,736.0
29165030002,612.0,274.0,383.0,901.0,363.0,332.0
29165030101,799.0,218.0,281.0,1123.0,447.0,360.0
29165030102,891.0,242.0,316.0,945.0,393.0,292.0
29165030103,1365.0,592.0,458.0,1553.0,657.0,779.0
29165030201,493.0,71.0,256.0,617.0,262.0,149.0
29165030205,1450.0,684.0,1069.0,1854.0,775.0,931.0
29165030207,1082.0,448.0,555.0,1619.0,816.0,810.0
29165030208,570.0,79.0,131.0,765.0,471.0,477.0
29165030209,2298.0,562.0,1028.0,2584.0,835.0,616.0
29165030210,603.0,100.0,243.0,626.0,115.0,58.0
29165030211,676.0,422.0,513.0,759.0,305.0,258.0
29165030305,2151.0,634.0,945.0,2489.0,1145.0,952.0
29165030306,1224.0,116.0,249.0,1378.0,385.0,191.0
29165030307,3.0,2.0,1.0,2.0,1.0,2.0
29165030308,1238.0,513.0,858.0,1682.0,425.0,403.0
29165030401,1608.0,229.0,433.0,1900.0,683.0,436.0
29165030500,1569.0,515.0,834.0,1880.0,602.0,653.0
29165030600,1701.0,443.0,607.0,2423.0,1070.0,983.0
29165030700,806.0,182.0,315.0,1021.0,547.0,549.0
29167960100,1655.0,425.0,575.0,1701.0,769.0,1220.0
29167960200,1879.0,490.0,621.0,1877.0,890.0,1317.0
29167960300,2311.0,950.0,912.0,2437.0,882.0,1041.0
29167960400,2337.0,1557.0,899.0,2256.0,1005.0,1447.0
29169470101,1198.0,322.0,489.0,1349.0,578.0,669.0
29169470102,949.0,265.0,379.0,1036.0,404.0,504.0
29169470286,1259.0,345.0,542.0,1387.0,423.0,343.0
29169470287,2285.0,857.0,1513.0,2107.0,608.0,474.0
29169470389,1548.0,4927.0,1334.0,487.0,10.0,4.0
29169470390,673.0,311.0,286.0,220.0,7.0,2.0
29169470400,3475.0,1104.0,1883.0,3292.0,904.0,967.0
29169470500,1570.0,429.0,548.0,1745.0,729.0,789.0
29169470600,1197.0,2773.0,863.0,578.0,16.0,16.0
29171960100,666.0,138.0,228.0,732.0,443.0,545.0
29171960200,543.0,167.0,215.0,563.0,258.0,531.0
29173470100,867.0,195.0,321.0,963.0,463.0,478.0
29173470200,959.0,248.0,371.0,1168.0,522.0,590.0
29173470300,676.0,148.0,278.0,904.0,548.0,608.0
29175490100,962.0,240.0,334.0,1182.0,517.0,585.0
29175490200,915.0,272.0,391.0,965.0,480.0,473.0
29175490300,1253.0,453.0,577.0,1254.0,519.0,771.0
29175490400,881.0,323.0,406.0,813.0,375.0,410.0
29175490500,1143.0,593.0,512.0,1123.0,428.0,795.0
29175490600,1051.0,549.0,888.0,2071.0,666.0,571.0
29177080000,2050.0,481.0,679.0,2278.0,969.0,1021.0
29177080100,914.0,222.0,301.0,1079.0,482.0,485.0
29177080200,1623.0,552.0,738.0,1713.0,755.0,1120.0
29177080300,1615.0,413.0,538.0,2064.0,783.0,857.0
29179380100,711.0,193.0,263.0,843.0,446.0,623.0
29179380200,902.0,213.0,287.0,1041.0,502.0,720.0
29181870100,1090.0,286.0,436.0,1263.0,533.0,727.0
29181870200,719.0,222.0,273.0,825.0,430.0,530.0
29181870300,1068.0,344.0,416.0,1120.0,560.0,879.0
29181870400,629.0,179.0,239.0,670.0,313.0,510.0
29183310100,551.0,175.0,218.0,776.0,333.0,310.0
29183310201,707.0,162.0,641.0,828.0,254.0,139.0
29183310202,931.0,221.0,344.0,1100.0,475.0,715.0
29183310301,839.0,237.0,412.0,1129.0,650.0,922.0
29183310302,839.0,289.0,452.0,955.0,370.0,799.0
29183310400,437.0,218.0,318.0,691.0,273.0,209.0
29183310501,1282.0,2871.0,640.0,1024.0,326.0,665.0
