31001965500,1051.0,25.24621667067019,379.0,9.10401153014653,459.0,11.025702618304107,1147.0,27.552245976459282,576.0,13.836175834734565,551.0,13.235647369685324
31001965600,1222.0,21.837026447462474,1243.0,22.212294496068623,558.0,9.971408148677627,1249.0,22.319513938527518,627.0,11.204431736954968,697.0,12.455325232308793
31001965700,283.0,21.652639632746748,206.0,15.761285386381024,156.0,11.935730680948737,333.0,25.478194338179033,147.0,11.247130833970925,182.0,13.925019127773528
31001965800,661.0,26.979591836734695,287.0,11.714285714285715,310.0,12.653061224489795,678.0,27.6734693877551,262.0,10.693877551020408,252.0,10.285714285714285
31001965900,1114.0,25.272232304900182,213.0,4.8321234119782215,410.0,9.301270417422867,1099.0,24.931941923774957,649.0,14.72323049001815,923.0,20.939201451905625
31001966000,1412.0,29.209764170459245,507.0,10.48820852296235,522.0,10.79851055026893,1308.0,27.058336781133637,545.0,11.274306992139016,540.0,11.170872983036823
31001966100,444.0,18.781725888324875,450.0,19.035532994923855,190.0,8.037225042301184,377.0,15.947546531302875,147.0,6.218274111675127,756.0,31.979695431472084
31001966200,641.0,27.115059221658207,113.0,4.780033840947547,196.0,8.29103214890017,727.0,30.752961082910325,336.0,14.213197969543149,351.0,14.847715736040609
31003979600,541.0,25.069508804448564,133.0,6.163113994439295,185.0,8.572752548656164,584.0,27.06209453197405,322.0,14.921223354958293,393.0,18.211306765523634
31003979700,413.0,23.306997742663658,88.0,4.966139954853273,148.0,8.35214446952596,428.0,24.153498871331827,277.0,15.632054176072236,418.0,23.589164785553045
31003979800,703.0,25.05345687811832,149.0,5.310049893086244,228.0,8.12544547398432,719.0,25.62366357804704,414.0,14.754098360655737,593.0,21.133285816108337
31005958300,132.0,28.205128205128204,18.0,3.8461538461538463,52.0,11.11111111111111,110.0,23.504273504273502,62.0,13.247863247863249,94.0,20.085470085470085
31007954000,162.0,23.309352517985612,36.0,5.179856115107913,49.0,7.0503597122302155,189.0,27.194244604316548,123.0,17.697841726618705,136.0,19.568345323741006
31009972400,121.0,25.208333333333332,15.0,3.125,37.0,7.708333333333334,143.0,29.791666666666668,69.0,14.374999999999998,95.0,19.791666666666664
31011960100,963.0,26.29710540688149,213.0,5.816493719279083,280.0,7.64609503003823,1045.0,28.53631895139268,510.0,13.926815947569635,651.0,17.777170944838886
31011960200,427.0,22.59259259259259,107.0,5.661375661375661,149.0,7.883597883597885,484.0,25.608465608465607,210.0,11.11111111111111,513.0,27.142857142857142
31013951100,543.0,23.7117903930131,106.0,4.6288209606986905,221.0,9.65065502183406,659.0,28.777292576419217,410.0,17.903930131004365,351.0,15.327510917030567
31013951200,1263.0,25.91300779647107,258.0,5.293393516618793,462.0,9.478867459991793,1334.0,27.36971686499795,726.0,14.895363151415674,831.0,17.049651210504717
31013951300,1191.0,27.92497069167644,302.0,7.080890973036342,513.0,12.028135990621337,1175.0,27.549824150058615,553.0,12.966002344665887,531.0,12.450175849941383
31015975800,471.0,22.29058211074302,99.0,4.685281590156176,142.0,6.720302886890677,530.0,25.08282063416943,314.0,14.860388073828679,557.0,26.36062470421202
31017975000,720.0,22.641509433962266,143.0,4.49685534591195,264.0,8.30188679245283,827.0,26.0062893081761,469.0,14.748427672955975,757.0,23.80503144654088
31019968900,941.0,26.124375347029428,181.0,5.024986118822876,337.0,9.355913381454748,1007.0,27.95669072737368,479.0,13.298167684619655,657.0,18.23986674069961
31019969000,1154.0,27.874396135265698,238.0,5.748792270531402,395.0,9.541062801932366,1291.0,31.183574879227056,593.0,14.323671497584542,469.0,11.328502415458937
31019969100,1460.0,30.165289256198346,312.0,6.446280991735537,522.0,10.78512396694215,1378.0,28.47107438016529,548.0,11.322314049586776,620.0,12.8099173553719
31019969202,747.0,22.615803814713896,561.0,16.98455949137148,356.0,10.778080532848925,741.0,22.434150772025433,474.0,14.350590372388739,424.0,12.83681501665153
