tract,0-18,19-25,26-34,35-54,55-64,65+
48029110300,641.0,275.0,345.0,676.0,285.0,348.0
48029110500,983.0,338.0,246.0,407.0,118.0,173.0
48029110600,976.0,1516.0,1567.0,2464.0,566.0,596.0
48029110700,338.0,113.0,132.0,415.0,171.0,247.0
48029110800,294.0,233.0,287.0,547.0,256.0,372.0
48029110900,120.0,49.0,70.0,199.0,75.0,49.0
48029111000,463.0,227.0,276.0,669.0,254.0,262.0
48029120100,1856.0,2722.0,1283.0,1265.0,73.0,32.0
48029120300,1677.0,349.0,625.0,2231.0,961.0,1278.0
48029120400,1432.0,207.0,340.0,1687.0,843.0,1278.0
48029120501,2060.0,869.0,1045.0,2223.0,930.0,1127.0
48029120502,1668.0,458.0,609.0,1385.0,532.0,563.0
48029120600,1283.0,647.0,941.0,1902.0,724.0,573.0
48029120701,1379.0,406.0,608.0,1441.0,608.0,959.0
48029120702,635.0,409.0,508.0,1080.0,562.0,1340.0
48029120800,1497.0,252.0,573.0,1959.0,955.0,1172.0
48029120901,474.0,197.0,212.0,526.0,241.0,451.0
48029120902,1214.0,770.0,921.0,1523.0,727.0,1042.0
48029121000,1775.0,701.0,839.0,2102.0,773.0,992.0
48029121108,1368.0,670.0,940.0,2145.0,1045.0,1025.0
48029121110,1379.0,398.0,685.0,1629.0,531.0,337.0
48029121111,1880.0,585.0,863.0,1964.0,695.0,678.0
48029121112,746.0,380.0,582.0,1060.0,475.0,575.0
48029121115,1072.0,381.0,512.0,1519.0,885.0,814.0
48029121116,998.0,512.0,695.0,1305.0,662.0,718.0
48029121117,914.0,477.0,715.0,1290.0,544.0,578.0
48029121118,1245.0,720.0,726.0,1700.0,800.0,494.0
48029121119,1389.0,557.0,821.0,1647.0,598.0,420.0
48029121120,1364.0,418.0,880.0,1793.0,444.0,312.0
48029121121,801.0,168.0,261.0,1060.0,473.0,278.0
48029121122,1276.0,350.0,575.0,1768.0,901.0,596.0
48029121203,1066.0,346.0,470.0,1197.0,474.0,485.0
48029121204,1706.0,1264.0,1289.0,2061.0,702.0,828.0
48029121205,1053.0,387.0,538.0,918.0,274.0,374.0
48029121206,1907.0,585.0,791.0,1948.0,974.0,1150.0
48029121300,1348.0,355.0,646.0,1473.0,858.0,1473.0
48029121402,2085.0,480.0,777.0,1574.0,422.0,332.0
48029121403,1364.0,593.0,602.0,1292.0,500.0,674.0
48029121404,1640.0,610.0,593.0,1159.0,511.0,477.0
48029121501,2137.0,601.0,973.0,2506.0,1029.0,706.0
48029121504,1653.0,599.0,874.0,1961.0,814.0,1120.0
48029121505,1250.0,404.0,625.0,1388.0,554.0,420.0
48029121506,1633.0,534.0,660.0,1439.0,539.0,1014.0
48029121507,1314.0,363.0,546.0,1245.0,682.0,948.0
48029121508,1745.0,486.0,640.0,1330.0,487.0,431.0
48029121601,1192.0,672.0,715.0,1231.0,479.0,527.0
48029121604,2193.0,736.0,1080.0,2060.0,677.0,617.0
48029121605,485.0,128.0,242.0,485.0,261.0,341.0
48029121606,1060.0,565.0,698.0,1364.0,561.0,678.0
48029121701,843.0,349.0,338.0,1059.0,495.0,720.0
48029121702,1747.0,547.0,788.0,2097.0,1014.0,855.0
48029121802,2561.0,686.0,1328.0,2591.0,699.0,449.0
48029121803,1331.0,357.0,610.0,1320.0,556.0,447.0
48029121804,1993.0,633.0,891.0,1786.0,612.0,539.0
48029121808,1058.0,248.0,394.0,1137.0,321.0,328.0
48029121809,1340.0,337.0,629.0,1634.0,617.0,500.0
48029121810,1368.0,319.0,499.0,1636.0,399.0,223.0
48029121811,1541.0,298.0,684.0,1563.0,271.0,218.0
48029121812,1860.0,460.0,642.0,1906.0,695.0,558.0
48029121813,438.0,125.0,179.0,551.0,228.0,129.0
48029121903,1239.0,278.0,313.0,1662.0,827.0,483.0
48029121904,1292.0,148.0,287.0,1348.0,304.0,226.0
48029121905,1926.0,398.0,754.0,2127.0,433.0,229.0
48029121906,1517.0,569.0,671.0,1840.0,606.0,429.0
48029121907,3141.0,576.0,1710.0,3101.0,640.0,354.0
48029121908,755.0,124.0,222.0,829.0,335.0,233.0
48029121909,1257.0,419.0,964.0,1371.0,359.0,241.0
48029121910,1500.0,248.0,647.0,1561.0,450.0,433.0
48029130200,587.0,185.0,212.0,465.0,179.0,152.0
48029130300,1130.0,346.0,382.0,866.0,317.0,298.0
48029130401,1356.0,414.0,492.0,1082.0,398.0,424.0
48029130402,1446.0,398.0,463.0,928.0,339.0,434.0
48029130500,1446.0,413.0,505.0,1059.0,389.0,396.0
48029130600,1661.0,491.0,524.0,1142.0,383.0,445.0
48029130700,523.0,192.0,209.0,453.0,190.0,178.0
48029130800,1685.0,529.0,592.0,1112.0,409.0,576.0
48029130900,1618.0,507.0,528.0,1129.0,404.0,555.0
48029131000,1332.0,404.0,494.0,1287.0,623.0,969.0
48029131100,769.0,204.0,296.0,590.0,231.0,376.0
48029131200,1102.0,331.0,366.0,806.0,317.0,477.0
48029131300,1396.0,441.0,505.0,1446.0,689.0,1131.0
48029131401,2276.0,551.0,931.0,1912.0,639.0,440.0
48029131402,753.0,249.0,288.0,746.0,327.0,286.0
48029131503,756.0,238.0,284.0,894.0,425.0,591.0
48029131504,1312.0,385.0,477.0,1145.0,459.0,393.0
48029131505,1360.0,304.0,503.0,1119.0,233.0,108.0
48029131506,1242.0,411.0,513.0,986.0,243.0,133.0
48029131507,2279.0,600.0,792.0,1728.0,536.0,295.0
48029131601,712.0,195.0,264.0,832.0,290.0,261.0
48029131606,1683.0,384.0,704.0,1506.0,414.0,299.0
48029131608,1591.0,513.0,671.0,1391.0,383.0,299.0
48029131609,2647.0,755.0,996.0,2481.0,960.0,415.0
48029131610,2048.0,500.0,790.0,1610.0,411.0,166.0
48029131611,303.0,75.0,129.0,337.0,197.0,170.0
48029131612,589.0,99.0,314.0,419.0,83.0,38.0
