tract,0-18,19-25,26-34,35-54,55-64,65+
22033001103,1145.0,429.0,438.0,783.0,301.0,232.0
22033001104,1603.0,611.0,650.0,1113.0,292.0,215.0
22033001600,725.0,489.0,659.0,989.0,416.0,282.0
22033001700,909.0,505.0,830.0,1565.0,743.0,651.0
22033001800,509.0,290.0,426.0,661.0,275.0,435.0
22033001900,488.0,206.0,375.0,725.0,377.0,384.0
22033002000,704.0,243.0,322.0,891.0,526.0,779.0
22033002200,361.0,217.0,194.0,372.0,159.0,164.0
22033002300,474.0,369.0,452.0,805.0,385.0,329.0
22033002400,574.0,521.0,482.0,660.0,273.0,209.0
22033002500,666.0,1273.0,400.0,639.0,252.0,311.0
22033002601,654.0,663.0,613.0,1016.0,497.0,430.0
22033002602,933.0,461.0,602.0,1041.0,386.0,547.0
22033002700,433.0,150.0,177.0,425.0,243.0,216.0
22033002801,545.0,1498.0,992.0,423.0,39.0,17.0
22033002802,672.0,2961.0,286.0,142.0,45.0,25.0
22033003000,1217.0,1838.0,361.0,685.0,307.0,379.0
22033003101,1337.0,411.0,436.0,869.0,406.0,680.0
22033003103,556.0,709.0,792.0,1007.0,159.0,129.0
22033003201,1144.0,336.0,446.0,1108.0,430.0,428.0
22033003202,1006.0,328.0,392.0,1173.0,574.0,496.0
22033003300,1486.0,787.0,551.0,1162.0,559.0,667.0
22033003400,2027.0,744.0,779.0,1613.0,858.0,674.0
22033003501,825.0,377.0,454.0,765.0,360.0,320.0
22033003504,2005.0,629.0,709.0,1618.0,836.0,484.0
22033003505,1310.0,449.0,525.0,1164.0,459.0,326.0
22033003506,1912.0,628.0,747.0,2102.0,772.0,778.0
22033003507,1645.0,434.0,626.0,1629.0,681.0,389.0
22033003601,858.0,360.0,396.0,977.0,423.0,512.0
22033003603,896.0,412.0,443.0,701.0,216.0,340.0
22033003604,2304.0,903.0,962.0,1615.0,441.0,291.0
22033003701,1312.0,484.0,756.0,1631.0,703.0,1167.0
22033003702,750.0,338.0,388.0,859.0,420.0,710.0
22033003703,1482.0,515.0,615.0,1733.0,749.0,1214.0
22033003801,1309.0,1217.0,1279.0,1849.0,1020.0,1005.0
22033003802,727.0,699.0,958.0,1247.0,735.0,1062.0
22033003804,702.0,719.0,925.0,974.0,605.0,941.0
22033003805,1657.0,668.0,980.0,1892.0,871.0,733.0
22033003904,1742.0,888.0,1197.0,1556.0,526.0,615.0
22033003906,1962.0,818.0,1122.0,2577.0,1403.0,1033.0
22033003907,1221.0,760.0,951.0,1531.0,698.0,850.0
22033003908,795.0,487.0,675.0,1118.0,561.0,479.0
22033003909,828.0,754.0,945.0,1132.0,457.0,602.0
22033003910,821.0,569.0,658.0,801.0,191.0,180.0
22033004005,1185.0,733.0,883.0,1595.0,861.0,824.0
22033004006,1691.0,831.0,893.0,2232.0,1403.0,1226.0
22033004009,2423.0,918.0,1208.0,2528.0,970.0,537.0
22033004010,1118.0,418.0,595.0,1510.0,783.0,502.0
22033004011,1315.0,1179.0,939.0,984.0,240.0,145.0
22033004013,363.0,2032.0,686.0,446.0,107.0,75.0
22033004014,1384.0,6398.0,774.0,1234.0,427.0,222.0
22033004015,2341.0,2141.0,1570.0,1871.0,451.0,216.0
22033004016,1773.0,435.0,941.0,2082.0,968.0,680.0
22033004201,1773.0,554.0,702.0,1507.0,681.0,850.0
22033004203,963.0,307.0,339.0,902.0,391.0,421.0
22033004204,1317.0,421.0,514.0,1080.0,428.0,474.0
22033004205,1798.0,590.0,725.0,1667.0,583.0,557.0
22033004301,1551.0,572.0,739.0,1958.0,849.0,950.0
22033004302,1272.0,452.0,600.0,1694.0,831.0,765.0
22033004401,1128.0,345.0,389.0,1347.0,757.0,827.0
22033004402,1620.0,545.0,827.0,1616.0,644.0,489.0
22033004403,1464.0,414.0,588.0,1563.0,785.0,733.0
22033004503,1892.0,607.0,980.0,1735.0,630.0,795.0
22033004504,1422.0,568.0,916.0,1682.0,734.0,637.0
22033004505,2510.0,991.0,1136.0,2107.0,762.0,525.0
22033004507,1205.0,439.0,627.0,1418.0,654.0,550.0
22033004508,2175.0,526.0,612.0,2570.0,1294.0,781.0
22033004509,1879.0,705.0,1222.0,1951.0,731.0,515.0
22033004510,1581.0,537.0,1118.0,2129.0,892.0,727.0
22033004602,1535.0,553.0,606.0,1555.0,649.0,843.0
22033004603,1341.0,364.0,489.0,1425.0,550.0,414.0
22033004604,3487.0,753.0,1353.0,3441.0,1141.0,947.0
22033004700,1323.0,549.0,603.0,1703.0,763.0,724.0
22033004800,431.0,1500.0,364.0,517.0,333.0,615.0
22033004900,936.0,663.0,448.0,1113.0,801.0,749.0
22033005000,591.0,270.0,250.0,802.0,566.0,742.0
22033005100,634.0,465.0,463.0,703.0,388.0,325.0
22033005200,545.0,236.0,260.0,488.0,205.0,222.0
22033005300,786.0,336.0,415.0,970.0,333.0,271.0
22033980000,0.0,0.0,0.0,0.0,0.0,0.0
22035000100,859.0,216.0,269.0,659.0,328.0,429.0
22035000200,381.0,336.0,509.0,846.0,258.0,275.0
22035000300,864.0,254.0,268.0,606.0,237.0,267.0
22037951300,833.0,272.0,321.0,921.0,522.0,479.0
22037951400,884.0,299.0,389.0,1119.0,652.0,678.0
22037951501,297.0,102.0,144.0,388.0,215.0,156.0
22037951502,1176.0,714.0,914.0,2393.0,847.0,623.0
22037951600,1272.0,412.0,550.0,1471.0,747.0,696.0
22039950100,1763.0,717.0,843.0,1820.0,709.0,745.0
22039950200,532.0,155.0,194.0,524.0,260.0,228.0
22039950300,1360.0,596.0,675.0,1484.0,455.0,554.0
22039950400,1821.0,478.0,632.0,1692.0,704.0,865.0
22039950500,1019.0,330.0,333.0,769.0,382.0,549.0
22039950600,1112.0,334.0,361.0,910.0,351.0,597.0
22039950700,909.0,224.0,323.0,1002.0,472.0,466.0
22039950800,1212.0,322.0,446.0,1182.0,508.0,486.0
22041950100,1048.0,291.0,420.0,1120.0,486.0,624.0
22041950200,990.0,391.0,487.0,1201.0,558.0,729.0
22041950300,1769.0,499.0,574.0,1256.0,548.0,764.0
22041950400,715.0,211.0,282.0,829.0,412.0,568.0
22041950500,484.0,125.0,204.0,494.0,249.0,235.0
22041950600,633.0,181.0,224.0,613.0,299.0,468.0
22043020100,650.0,188.0,248.0,710.0,298.0,374.0
22043020200,765.0,206.0,316.0,945.0,447.0,510.0
22043020300,740.0,237.0,257.0,676.0,375.0,432.0
22043020401,1714.0,482.0,681.0,1804.0,774.0,806.0
22043020402,1545.0,709.0,1797.0,2809.0,600.0,568.0
22045030100,2146.0,607.0,706.0,1899.0,793.0,959.0
22045030200,1842.0,529.0,664.0,2012.0,777.0,703.0
22045030301,1028.0,457.0,551.0,1089.0,405.0,418.0
22045030302,1862.0,663.0,844.0,1936.0,657.0,480.0
22045030400,2426.0,783.0,919.0,2210.0,846.0,947.0
22045030500,1297.0,421.0,562.0,1216.0,537.0,523.0
22045030600,1778.0,503.0,587.0,2001.0,772.0,819.0
22045030700,970.0,330.0,470.0,1086.0,462.0,629.0
22045030800,753.0,197.0,264.0,569.0,240.0,279.0
22045030900,1205.0,371.0,400.0,859.0,324.0,377.0
22045031000,1070.0,335.0,404.0,834.0,365.0,422.0
22045031100,1339.0,504.0,716.0,1314.0,601.0,710.0
22045031200,885.0,308.0,345.0,1000.0,456.0,578.0
22045031300,1467.0,503.0,602.0,1845.0,671.0,663.0
22045031600,893.0,295.0,319.0,878.0,377.0,407.0
